stage,edge_size,edge_ent,node_feat_size,node_feat_ent,lr,epochs,graph_idx,node_type,node_idx,target_value,seed_runs,feature_mask_var_mean,edge_mask_var_mean,mask_var_mean
A,0.1,1e-05,1e-12,1e-12,0.01,150,330,H,4,-0.02938268519937992,5,0.010857094459349034,0.0153811068904239,0.013119100674886468
A,0.1,1e-06,1e-12,1e-12,0.01,150,330,H,4,-0.02938268519937992,5,0.01085709211537818,0.01538135909455458,0.01311922560496638
A,0.001,0.0001,1e-12,1e-12,0.01,150,640,H,4,-0.03988323733210564,5,0.015297011633431647,0.011365718538760686,0.013331365086096166
A,0.1,0.1,1e-12,1e-12,0.01,150,510,C,1,-2.8548877239227295,5,0.015385693110596831,0.01137911184837707,0.013382402479486952
A,0.001,1e-05,1e-12,1e-12,0.01,150,640,H,4,-0.03988323733210564,5,0.01528166451543572,0.011529574399477587,0.013405619457456653
A,0.001,1e-06,1e-12,1e-12,0.01,150,640,H,4,-0.03988323733210564,5,0.015280231997409601,0.011546060406507009,0.013413146201958305
A,0.001,0.0001,1e-12,1e-12,0.01,150,620,H,6,0.08161692321300507,5,0.02663250276648728,0.0003258108716214281,0.013479156819054353
A,0.001,1e-05,1e-12,1e-12,0.01,150,620,H,6,0.08161692321300507,5,0.026636887092051354,0.00032627113246121555,0.013481579112256285
A,0.001,1e-06,1e-12,1e-12,0.01,150,620,H,6,0.08161692321300507,5,0.02663998640472252,0.000326354122667567,0.013483170263695044
A,0.01,0.001,1e-12,1e-12,0.01,150,640,H,4,-0.03988323733210564,5,0.015230785900046364,0.011802031453699291,0.013516408676872827
A,0.1,0.01,1e-12,1e-12,0.01,150,640,H,4,-0.03988323733210564,5,0.015223049413592094,0.011852137858949528,0.013537593636270811
A,0.01,0.0001,1e-12,1e-12,0.01,150,640,H,4,-0.03988323733210564,5,0.015214819324241617,0.011967858174067703,0.01359133874915466
A,0.01,1e-05,1e-12,1e-12,0.01,150,640,H,4,-0.03988323733210564,5,0.015213396339296465,0.01198461158319062,0.013599003961243541
A,0.01,1e-06,1e-12,1e-12,0.01,150,640,H,4,-0.03988323733210564,5,0.015213248070972714,0.011986282546032623,0.013599765308502668
A,0.1,0.001,1e-12,1e-12,0.01,150,640,H,4,-0.03988323733210564,5,0.015207113982427514,0.01201821230905722,0.013612663145742367
A,0.1,0.0001,1e-12,1e-12,0.01,150,640,H,4,-0.03988323733210564,5,0.015205287470998936,0.012034981105837457,0.013620134288418196
A,0.1,1e-05,1e-12,1e-12,0.01,150,640,H,4,-0.03988323733210564,5,0.015205095649581047,0.012036660286191481,0.013620877967886264
A,0.1,1e-06,1e-12,1e-12,0.01,150,640,H,4,-0.03988323733210564,5,0.0152050798665229,0.012036826371661001,0.01362095311909195
A,0.1,0.01,1e-12,1e-12,0.01,150,170,C,0,-2.175614595413208,5,0.01459402684497059,0.013492025313886848,0.014043026079428719
A,0.1,0.01,1e-12,1e-12,0.01,150,510,C,1,-2.8548877239227295,5,0.015284601895254653,0.012806076423960797,0.014045339159607725
A,0.1,0.0001,1e-12,1e-12,0.01,150,170,C,0,-2.175614595413208,5,0.014595226909058052,0.013495788584555283,0.014045507746806667
A,0.1,1e-05,1e-12,1e-12,0.01,150,170,C,0,-2.175614595413208,5,0.014595146729637763,0.013495891250826588,0.014045518990232176
A,0.1,1e-06,1e-12,1e-12,0.01,150,170,C,0,-2.175614595413208,5,0.014595148235558665,0.01349588997207082,0.014045519103814743
A,0.1,0.001,1e-12,1e-12,0.01,150,170,C,0,-2.175614595413208,5,0.014593822819598179,0.01349756708916472,0.01404569495438145
A,0.1,0.001,1e-12,1e-12,0.01,150,510,C,1,-2.8548877239227295,5,0.015273512653650108,0.012950667929559859,0.014112090291604984
A,0.1,0.0001,1e-12,1e-12,0.01,150,510,C,1,-2.8548877239227295,5,0.015272320837830623,0.01296513738253368,0.014118729110182152
A,0.1,1e-05,1e-12,1e-12,0.01,150,510,C,1,-2.8548877239227295,5,0.015272201541175276,0.012966587585646233,0.014119394563410754
A,0.1,1e-06,1e-12,1e-12,0.01,150,510,C,1,-2.8548877239227295,5,0.015272189385759244,0.012966730869315008,0.014119460127537127
A,0.1,0.01,1e-12,1e-12,0.01,150,620,H,3,-0.25204017758369446,5,0.0186259625664217,0.01016163824563944,0.01439380040603057
A,0.1,0.001,1e-12,1e-12,0.01,150,620,H,3,-0.25204017758369446,5,0.018612377694797837,0.010490115772248804,0.01455124673352332
A,0.1,0.1,1e-12,1e-12,0.01,150,620,H,3,-0.25204017758369446,5,0.020228629563207583,0.00888163794753826,0.014555133755372922
A,0.1,0.0001,1e-12,1e-12,0.01,150,620,H,3,-0.25204017758369446,5,0.018610810016887875,0.010526032659574797,0.014568421338231337
A,0.1,1e-05,1e-12,1e-12,0.01,150,620,H,3,-0.25204017758369446,5,0.018610813331513286,0.010529434600982528,0.014570123966247907
A,0.1,1e-06,1e-12,1e-12,0.01,150,620,H,3,-0.25204017758369446,5,0.01861083108992313,0.010529802349775172,0.01457031671984915
A,0.01,0.01,1e-12,1e-12,0.01,150,620,H,3,-0.25204017758369446,5,0.029065115017541634,0.00014061362491659679,0.014602864321229115
A,1e-06,0.001,1e-12,1e-12,0.01,150,650,H,15,-0.01910228095948696,5,0.027429731702431865,0.0018069239287456184,0.014618327815588741
A,0.001,0.001,1e-12,1e-12,0.01,150,510,H,8,-0.0713830441236496,5,0.020669721727270957,0.008632666503227374,0.014651194115249165
A,1e-05,0.001,1e-12,1e-12,0.01,150,650,H,15,-0.01910228095948696,5,0.027466751914743515,0.0019927247671905944,0.014729738340967054
A,0.01,0.01,1e-12,1e-12,0.01,150,510,H,8,-0.0713830441236496,5,0.020520644322639794,0.008967945774439334,0.014744295048539564
A,0.0001,1e-05,1e-12,1e-12,0.01,150,650,H,6,-0.01910228095948696,5,0.029191950197975408,0.00031043500997995465,0.014751192603977682
A,0.0001,1e-06,1e-12,1e-12,0.01,150,650,H,6,-0.01910228095948696,5,0.029203455607113318,0.0003022822605525732,0.014752868933832946
A,0.1,0.1,1e-12,1e-12,0.01,150,510,H,8,-0.0713830441236496,5,0.020505715072425188,0.009003239853965433,0.01475447746319531
A,0.01,0.001,1e-12,1e-12,0.01,150,620,H,3,-0.25204017758369446,5,0.029438370733635852,0.0001645559314411571,0.014801463332538504
A,0.01,0.0001,1e-12,1e-12,0.01,150,620,H,3,-0.25204017758369446,5,0.029502849572195063,0.00013106865323166516,0.014816959112713364
A,0.01,1e-05,1e-12,1e-12,0.01,150,620,H,3,-0.25204017758369446,5,0.029511189792451677,0.0001272789323739687,0.014819234362412823
A,0.01,1e-06,1e-12,1e-12,0.01,150,620,H,3,-0.25204017758369446,5,0.02951201069549217,0.00012690240455938805,0.014819456550025778
A,1e-05,1e-06,1e-12,1e-12,0.01,150,640,H,9,-0.08353185653686523,5,0.021573431180932558,0.008110922349535895,0.014842176765234225
A,0.001,0.0001,1e-12,1e-12,0.01,150,510,H,8,-0.0713830441236496,5,0.02042660256083022,0.010239392952719239,0.01533299775677473
A,0.1,0.1,1e-12,1e-12,0.01,150,640,H,9,-0.08353185653686523,5,0.018997069788086206,0.011688779931018623,0.015342924859552414
A,0.01,0.01,1e-12,1e-12,0.01,150,640,H,9,-0.08353185653686523,5,0.01899750853986696,0.011688704052223413,0.015343106296045187
A,0.001,0.001,1e-12,1e-12,0.01,150,640,H,9,-0.08353185653686523,5,0.018997998426685595,0.011702534838116032,0.015350266632400814
A,0.001,1e-05,1e-12,1e-12,0.01,150,510,H,8,-0.0713830441236496,5,0.02039629949364179,0.01041702766250385,0.01540666357807282
A,0.001,1e-06,1e-12,1e-12,0.01,150,510,H,8,-0.0713830441236496,5,0.020393301615956618,0.010434943749748394,0.015414122682852506
A,0.0001,1e-06,1e-12,1e-12,0.01,150,640,H,13,-0.030795302242040634,5,0.030927476659848678,0.0004834979947282392,0.015705487327288457
A,0.1,0.1,1e-12,1e-12,0.01,150,170,C,0,-2.175614595413208,5,0.017583034559666953,0.013839154149959457,0.015711094354813205
A,0.0001,1e-05,1e-12,1e-12,0.01,150,640,H,13,-0.030795302242040634,5,0.030929866486051547,0.0005238118678405358,0.01572683917694604
A,0.0001,0.0001,1e-12,1e-12,0.01,150,650,H,6,-0.01910228095948696,5,0.031111364059351058,0.00038508071959071795,0.01574822238947089
A,0.1,0.01,1e-12,1e-12,0.01,150,640,H,9,-0.08353185653686523,5,0.018091406942977117,0.013822762390130628,0.01595708466655387
A,0.0001,0.0001,1e-12,1e-12,0.01,150,640,H,9,-0.08353185653686523,5,0.01888294589768825,0.013031401933116324,0.015957173915402287
A,0.01,0.001,1e-12,1e-12,0.01,150,640,H,9,-0.08353185653686523,5,0.018091331616830977,0.013823722075969025,0.015957526846400002
A,0.001,0.0001,1e-12,1e-12,0.01,150,640,H,9,-0.08353185653686523,5,0.01808815899760636,0.013846104758540322,0.01596713187807334
A,0.1,0.001,1e-12,1e-12,0.01,150,640,H,9,-0.08353185653686523,5,0.018066954659385036,0.014057222369049872,0.016062088514217455
A,0.01,0.0001,1e-12,1e-12,0.01,150,640,H,9,-0.08353185653686523,5,0.01806737214056688,0.014058258341686062,0.01606281524112647
A,0.1,0.0001,1e-12,1e-12,0.01,150,640,H,9,-0.08353185653686523,5,0.01806459463548717,0.01408085726634322,0.016072725950915197
A,0.1,1e-05,1e-12,1e-12,0.01,150,640,H,9,-0.08353185653686523,5,0.01806438252998958,0.014083221933822943,0.016073802231906263
A,0.1,1e-06,1e-12,1e-12,0.01,150,640,H,9,-0.08353185653686523,5,0.018064357776487065,0.014083453033976314,0.016073905405231688
A,0.001,1e-05,1e-12,1e-12,0.01,150,640,H,9,-0.08353185653686523,5,0.01806796978037008,0.014081219257873735,0.01607459451912191
A,0.01,1e-05,1e-12,1e-12,0.01,150,640,H,9,-0.08353185653686523,5,0.018068011398188435,0.014081901818741338,0.016074956608464887
A,0.01,1e-06,1e-12,1e-12,0.01,150,640,H,9,-0.08353185653686523,5,0.01806776150275614,0.014084264831795519,0.01607601316727583
A,0.001,1e-06,1e-12,1e-12,0.01,150,640,H,9,-0.08353185653686523,5,0.01806567184099656,0.014104879302949413,0.016085275571972986
A,0.0001,0.0001,1e-12,1e-12,0.01,150,640,H,13,-0.030795302242040634,5,0.030909495682759087,0.0014790875372408152,0.016194291609999953
A,0.001,0.001,1e-12,1e-12,0.01,150,650,H,15,-0.01910228095948696,5,0.03136679813115945,0.0010573183529285668,0.01621205824204401
A,0.1,0.1,1e-12,1e-12,0.01,150,650,H,15,-0.01910228095948696,5,0.03145587672534866,0.001038359411751033,0.016247118068549844
A,0.01,0.01,1e-12,1e-12,0.01,150,650,H,15,-0.01910228095948696,5,0.03148234248387913,0.0010368301373411537,0.01625958631061014
A,1e-05,1e-05,1e-12,1e-12,0.01,150,640,H,9,-0.08353185653686523,5,0.021777198563387133,0.0107607571777627,0.016268977870574915
A,0.1,0.001,1e-12,1e-12,0.01,150,650,H,15,-0.01910228095948696,5,0.03135240475723431,0.0011909221653511534,0.016271663461292732
A,0.1,0.01,1e-12,1e-12,0.01,150,650,H,15,-0.01910228095948696,5,0.03136427585219329,0.0011791380252304238,0.01627170693871186
A,0.1,0.0001,1e-12,1e-12,0.01,150,650,H,15,-0.01910228095948696,5,0.03135177888003024,0.001192073200292798,0.01627192604016152
A,0.1,1e-05,1e-12,1e-12,0.01,150,650,H,15,-0.01910228095948696,5,0.03135413909820796,0.001192195981534132,0.016273167539871045
A,0.1,1e-06,1e-12,1e-12,0.01,150,650,H,15,-0.01910228095948696,5,0.03135413114889589,0.0011922066767909455,0.016273168912843416
A,0.0001,1e-05,1e-12,1e-12,0.01,150,650,H,15,-0.01910228095948696,5,0.030585644492746453,0.0019775578830821417,0.0162816011879143
A,0.01,0.001,1e-12,1e-12,0.01,150,650,H,15,-0.01910228095948696,5,0.03138660025845901,0.001181076454555168,0.01628383835650709
A,0.0001,1e-06,1e-12,1e-12,0.01,150,650,H,15,-0.01910228095948696,5,0.030601717626317197,0.0019683435618987485,0.016285030594107974
A,0.01,0.0001,1e-12,1e-12,0.01,150,650,H,15,-0.01910228095948696,5,0.03137948078572287,0.001193180676513732,0.0162863307311183
A,0.01,1e-05,1e-12,1e-12,0.01,150,650,H,15,-0.01910228095948696,5,0.031378456461797405,0.0011943379248703766,0.01628639719333389
A,0.01,1e-06,1e-12,1e-12,0.01,150,650,H,15,-0.01910228095948696,5,0.03137835614800884,0.0011944543829175824,0.01628640526546321
A,0.0001,1e-05,1e-12,1e-12,0.01,150,640,H,9,-0.08353185653686523,5,0.017999155426600928,0.01504316698754149,0.016521161207071207
A,0.1,1.0,1e-12,1e-12,0.01,150,650,H,6,-0.01910228095948696,5,0.029397119099773522,0.003729927584991612,0.016563523342382567
A,0.0001,1e-06,1e-12,1e-12,0.01,150,640,H,9,-0.08353185653686523,5,0.017978340779665918,0.015262407463832839,0.016620374121749378
A,0.01,0.001,1e-12,1e-12,0.01,150,510,H,8,-0.0713830441236496,5,0.020255222075294652,0.014020933320628258,0.017138077697961454
A,0.1,0.01,1e-12,1e-12,0.01,150,510,H,8,-0.0713830441236496,5,0.020236467368945403,0.014070961946639995,0.0171537146577927
A,0.1,0.1,1e-12,1e-12,0.01,150,270,C,1,-2.464503288269043,5,0.01897320645819389,0.015410505809187498,0.017191856133690692
A,0.1,0.1,1e-12,1e-12,0.01,150,620,H,2,-0.2488207370042801,5,0.02703489959019152,0.0073569901684733974,0.01719594487933246
A,0.01,0.0001,1e-12,1e-12,0.01,150,510,H,8,-0.0713830441236496,5,0.020220537490090715,0.014247454305607832,0.017233995897849273
A,0.01,1e-05,1e-12,1e-12,0.01,150,510,H,8,-0.0713830441236496,5,0.020216479216548636,0.014270407575734546,0.01724344339614159
A,0.01,1e-06,1e-12,1e-12,0.01,150,510,H,8,-0.0713830441236496,5,0.02021614674856219,0.01427269916133083,0.01724442295494651
A,0.1,0.001,1e-12,1e-12,0.01,150,510,H,8,-0.0713830441236496,5,0.020200215539546817,0.014297950928301707,0.01724908323392426
A,0.1,0.0001,1e-12,1e-12,0.01,150,510,H,8,-0.0713830441236496,5,0.020196303712057776,0.014320956110167222,0.0172586299111125
A,0.1,1e-05,1e-12,1e-12,0.01,150,510,H,8,-0.0713830441236496,5,0.020195949127609688,0.014323265087689859,0.017259607107649774
A,0.1,1e-06,1e-12,1e-12,0.01,150,510,H,8,-0.0713830441236496,5,0.02019591186615852,0.014323487971909684,0.017259699919034102
A,0.001,0.0001,1e-12,1e-12,0.01,150,650,H,15,-0.01910228095948696,5,0.03400531188383176,0.0012398581989201407,0.01762258504137595
A,0.001,0.0001,1e-12,1e-12,0.01,150,650,H,6,-0.01910228095948696,5,0.027998655764691533,0.007700885124795641,0.017849770444743587
A,0.001,1e-05,1e-12,1e-12,0.01,150,650,H,6,-0.01910228095948696,5,0.027992809053095265,0.007835023714876543,0.017913916383985904
A,0.0001,0.0001,1e-12,1e-12,0.01,150,650,H,15,-0.01910228095948696,5,0.03369217975417702,0.0021506546727617605,0.01792141721346939
A,0.001,1e-06,1e-12,1e-12,0.01,150,650,H,6,-0.01910228095948696,5,0.0279938060530793,0.007850041975600651,0.017921924014339976
A,0.1,0.01,1e-12,1e-12,0.01,150,270,C,1,-2.464503288269043,5,0.018961529773421745,0.017088591346697775,0.018025060560059758
A,0.1,0.001,1e-12,1e-12,0.01,150,270,C,1,-2.464503288269043,5,0.018945648426607918,0.017157717284694486,0.018051682855651202
A,0.1,0.0001,1e-12,1e-12,0.01,150,270,C,1,-2.464503288269043,5,0.01894461544720355,0.017164397795920883,0.018054506621562216
A,0.1,1e-05,1e-12,1e-12,0.01,150,270,C,1,-2.464503288269043,5,0.018944480797460927,0.017165093843744088,0.018054787320602506
A,0.1,1e-06,1e-12,1e-12,0.01,150,270,C,1,-2.464503288269043,5,0.018944467723716944,0.017165165614965762,0.018054816669341354
A,0.001,0.001,1e-12,1e-12,0.01,150,650,H,6,-0.01910228095948696,5,0.030814158074641194,0.0065900002432971935,0.018702079158969195
A,0.1,0.1,1e-12,1e-12,0.01,150,530,C,1,-2.7582390308380127,5,0.024647157695819273,0.01323755876136505,0.018942358228592162
A,0.1,1e-06,1e-12,1e-12,0.01,150,170,C,3,-2.179614543914795,5,0.015346169354143247,0.022574047326948492,0.01896010834054587
A,0.1,1e-05,1e-12,1e-12,0.01,150,170,C,3,-2.179614543914795,5,0.015346183451962397,0.022574321826562993,0.018960252639262695
A,0.1,0.0001,1e-12,1e-12,0.01,150,170,C,3,-2.179614543914795,5,0.015346176656005924,0.022577105073087328,0.018961640864546627
A,0.1,0.001,1e-12,1e-12,0.01,150,170,C,3,-2.179614543914795,5,0.015346445613180321,0.02260373991094372,0.01897509276206202
A,0.1,0.01,1e-12,1e-12,0.01,150,530,C,1,-2.7582390308380127,5,0.024696430848252193,0.013416688809535591,0.01905655982889389
A,0.1,0.001,1e-12,1e-12,0.01,150,530,C,1,-2.7582390308380127,5,0.02470021154993867,0.01346192705957745,0.019081069304758058
A,0.1,0.0001,1e-12,1e-12,0.01,150,530,C,1,-2.7582390308380127,5,0.024700353762535945,0.013466672214546744,0.019083512988541343
A,0.1,1e-05,1e-12,1e-12,0.01,150,530,C,1,-2.7582390308380127,5,0.024700381184000697,0.013467152610563858,0.019083766897282278
A,0.1,1e-06,1e-12,1e-12,0.01,150,530,C,1,-2.7582390308380127,5,0.02470038394270658,0.013467199255815075,0.019083791599260828
A,0.1,0.01,1e-12,1e-12,0.01,150,170,C,3,-2.179614543914795,5,0.015346225311012237,0.022884639765538034,0.019115432538275134
A,0.01,1e-06,1e-12,1e-12,0.01,150,510,C,1,-2.8548877239227295,5,0.01413437074126986,0.0252690973858983,0.01970173406358408
A,0.01,1e-05,1e-12,1e-12,0.01,150,510,C,1,-2.8548877239227295,5,0.014134399712469672,0.02526914392235159,0.019701771817410632
A,0.01,0.0001,1e-12,1e-12,0.01,150,510,C,1,-2.8548877239227295,5,0.014134641872756752,0.025269787013557428,0.01970221444315709
A,0.01,0.001,1e-12,1e-12,0.01,150,510,C,1,-2.8548877239227295,5,0.014137498083217013,0.025276075373433064,0.01970678672832504
A,0.001,0.001,1e-12,1e-12,0.01,150,330,H,1,-0.05347871407866478,5,0.031838701711064794,0.007605375110414929,0.019722038410739863
A,0.0001,0.0001,1e-12,1e-12,0.01,150,510,H,8,-0.0713830441236496,5,0.023873537198433187,0.015632856475882733,0.01975319683715796
A,0.01,0.01,1e-12,1e-12,0.01,150,510,C,1,-2.8548877239227295,5,0.014166024654903265,0.025446864051925533,0.019806444353414398
A,0.01,0.01,1e-12,1e-12,0.01,150,650,H,6,-0.01910228095948696,5,0.02777344786717865,0.011922902608280984,0.019848175237729818
A,0.1,0.1,1e-12,1e-12,0.01,150,650,H,6,-0.01910228095948696,5,0.02776316063067282,0.01211377946951057,0.019938470050091694
A,0.01,0.001,1e-12,1e-12,0.01,150,650,H,6,-0.01910228095948696,5,0.0278532891780701,0.013487151590343974,0.020670220384207037
A,0.001,1e-05,1e-12,1e-12,0.01,150,650,H,15,-0.01910228095948696,5,0.03377280259734812,0.007585221928245777,0.020679012262796947
A,0.001,1e-06,1e-12,1e-12,0.01,150,650,H,15,-0.01910228095948696,5,0.03377160988201946,0.0076010890331197345,0.020686349457569597
A,0.001,0.001,1e-12,1e-12,0.01,150,490,H,6,-0.1284528225660324,5,0.004577697908772163,0.036830849376452736,0.020704273642612448
A,0.01,0.0001,1e-12,1e-12,0.01,150,650,H,6,-0.01910228095948696,5,0.027842519441699763,0.013662527278134525,0.020752523359917143
A,0.1,0.01,1e-12,1e-12,0.01,150,650,H,6,-0.01910228095948696,5,0.02784412947763855,0.013670075360820457,0.020757102419229505
A,0.01,1e-05,1e-12,1e-12,0.01,150,650,H,6,-0.01910228095948696,5,0.027841501146639136,0.013680328096952916,0.020760914621796026
A,0.01,1e-06,1e-12,1e-12,0.01,150,650,H,6,-0.01910228095948696,5,0.027841424528460463,0.013682110418551465,0.020761767473505964
A,0.1,0.001,1e-12,1e-12,0.01,150,650,H,6,-0.01910228095948696,5,0.027691986210634224,0.013843698255443944,0.020767842233039083
A,0.1,0.0001,1e-12,1e-12,0.01,150,650,H,6,-0.01910228095948696,5,0.027692191580126452,0.013861257331358255,0.020776724455742353
A,0.1,1e-05,1e-12,1e-12,0.01,150,650,H,6,-0.01910228095948696,5,0.02769233598310921,0.013863018564987676,0.020777677274048445
A,0.1,1e-06,1e-12,1e-12,0.01,150,650,H,6,-0.01910228095948696,5,0.02769232582307431,0.013863198597729493,0.020777762210401902
A,0.0001,1e-05,1e-12,1e-12,0.01,150,330,H,1,-0.05347871407866478,5,0.028620291029236532,0.013118438396567615,0.020869364712902072
A,0.0001,1e-06,1e-12,1e-12,0.01,150,330,H,1,-0.05347871407866478,5,0.0285960104326315,0.013211147746112512,0.02090357908937201
A,0.01,1e-06,1e-12,1e-12,0.01,150,530,C,1,-2.7582390308380127,5,0.02563121486099071,0.016276617248651207,0.020953916054820956
A,0.01,1e-05,1e-12,1e-12,0.01,150,530,C,1,-2.7582390308380127,5,0.025631188018507525,0.016277476186156256,0.020954332102331892
A,0.01,0.0001,1e-12,1e-12,0.01,150,530,C,1,-2.7582390308380127,5,0.025630918892440308,0.01628608166870528,0.020958500280572792
A,0.01,0.001,1e-12,1e-12,0.01,150,530,C,1,-2.7582390308380127,5,0.025628341744308294,0.016372580952734063,0.02100046134852118
A,0.01,0.1,1e-12,1e-12,0.01,150,650,C,4,-1.282924771308899,5,0.0171372109716793,0.024889764848907626,0.021013487910293463
A,0.0001,0.0001,1e-12,1e-12,0.01,150,330,H,1,-0.05347871407866478,5,0.02993584410573237,0.012466480991936299,0.021201162548834335
A,0.001,0.001,1e-12,1e-12,0.01,150,640,H,13,-0.030795302242040634,5,0.031998538038196446,0.0105467591512714,0.021272648594733923
A,0.01,0.01,1e-12,1e-12,0.01,150,530,C,1,-2.7582390308380127,5,0.025602321054642673,0.017281568420022174,0.021441944737332422
A,0.001,0.1,1e-12,1e-12,0.01,150,650,C,4,-1.282924771308899,5,0.017878859147387988,0.025211217336262873,0.02154503824182543
A,0.0001,0.1,1e-12,1e-12,0.01,150,650,C,4,-1.282924771308899,5,0.01785944201189333,0.02523474599700464,0.021547094004448986
A,1e-06,0.1,1e-12,1e-12,0.01,150,650,C,4,-1.282924771308899,5,0.017859876482096772,0.02523614738140413,0.021548011931750453
A,1e-05,0.1,1e-12,1e-12,0.01,150,650,C,4,-1.282924771308899,5,0.017860890434858983,0.02523609354227698,0.02154849198856798
A,0.1,0.1,1e-12,1e-12,0.01,150,610,C,2,-2.5053277015686035,5,0.0303121780699003,0.012917285819047032,0.021614731944473664
A,0.0001,1e-05,1e-12,1e-12,0.01,150,510,H,8,-0.0713830441236496,5,0.025499590760761637,0.017776558104973895,0.021638074432867766
A,0.1,0.1,1e-12,1e-12,0.01,150,170,C,3,-2.179614543914795,5,0.015337476746773606,0.02801723002521639,0.021677353385994996
A,0.01,0.1,1e-12,1e-12,0.01,150,640,H,0,0.13790667057037354,5,4.319463234283506e-05,0.04333636965774261,0.021689782145042722
A,0.01,0.01,1e-12,1e-12,0.01,150,640,H,13,-0.030795302242040634,5,0.031752512986906296,0.011672572504578003,0.02171254274574215
A,0.0001,1e-06,1e-12,1e-12,0.01,150,510,H,8,-0.0713830441236496,5,0.025442683552140112,0.01800555563402508,0.021724119593082597
A,0.1,0.01,1e-12,1e-12,0.01,150,620,H,2,-0.2488207370042801,5,0.026842430666858545,0.016671116555155904,0.021756773611007224
A,0.1,0.1,1e-12,1e-12,0.01,150,640,H,13,-0.030795302242040634,5,0.03173597651593135,0.011780726511219709,0.02175835151357553
A,0.001,0.001,1e-12,1e-12,0.01,150,270,H,0,-0.04426804184913635,5,0.021829684849818388,0.02169494295246057,0.02176231390113948
A,0.01,1.0,1e-12,1e-12,0.01,150,650,C,4,-1.282924771308899,5,0.017757746209252974,0.02602031209482785,0.021889029152040412
A,0.001,1.0,1e-12,1e-12,0.01,150,650,C,4,-1.282924771308899,5,0.017802759780810324,0.025997508908808625,0.021900134344809474
A,1e-06,1.0,1e-12,1e-12,0.01,150,650,C,4,-1.282924771308899,5,0.017809181192589063,0.0259948428626436,0.02190201202761633
A,1e-05,1.0,1e-12,1e-12,0.01,150,650,C,4,-1.282924771308899,5,0.01780940995967664,0.025995193994461655,0.021902301977069147
A,0.1,0.1,1e-12,1e-12,0.01,150,330,H,1,-0.05347871407866478,5,0.031654186032010576,0.012150455613183377,0.021902320822596976
