graph_idx, node_type, node_idx, method              , sparsity_target, mask_baseline_mode, ig_baseline_mode, pred_orig           , pred_drop            , pred_keep            , target               , error_orig            , error_drop            , error_keep           , fid_plus_model        , fid_minus_model       , fid_plus_error_delta   , fid_minus_error_delta , n_features, k_features, actual_sparsity_feat
      270, H        ,        3, gnnexplainer        ,             0.9, match_ig_baseline , scientific      , -0.11181138455867767, -0.09591487050056458 , -0.14277076721191406 , -0.12491703033447266 , 0.013105645775794983  ,  0.02900215983390808  , 0.017853736877441406 , 0.015896514058113098  , 0.03095938265323639   , 0.015896514058113098   , 0.004748091101646423  ,         33,          4,   0.8787878787878788
      270, H        ,        3, integrated_gradients,             0.9, match_ig_baseline , scientific      , -0.11181138455867767, -0.09604616463184357 , -0.11179398000240326 , -0.12491703033447266 , 0.013105645775794983  ,  0.02887086570262909  , 0.013123050332069397 , 0.015765219926834106  , 1.7404556274414062e-05, 0.015765219926834106   , 1.7404556274414062e-05,         33,          4,   0.8787878787878788
      270, H        ,        4, gnnexplainer        ,             0.9, match_ig_baseline , scientific      , -0.11182227730751038, -0.11619748920202255 , -0.11260455846786499 , -0.12646092474460602 , 0.014638647437095642  ,  0.010263435542583466 , 0.013856366276741028 , 0.0043752118945121765 , 0.0007822811603546143 , -0.0043752118945121765 , -0.0007822811603546143,         33,          4,   0.8787878787878788
      270, H        ,        4, integrated_gradients,             0.9, match_ig_baseline , scientific      , -0.11182227730751038, -0.09605252742767334 , -0.1118202954530716  , -0.12646092474460602 , 0.014638647437095642  ,  0.030408397316932678 , 0.014640629291534424 , 0.015769749879837036  , 1.9818544387817383e-06, 0.015769749879837036   , 1.9818544387817383e-06,         33,          4,   0.8787878787878788
      270, H        ,        5, gnnexplainer        ,             0.9, match_ig_baseline , scientific      , -0.11181676387786865, -0.1203584372997284  , -0.08481433987617493 , -0.12591703236103058 , 0.014100268483161926  ,  0.005558595061302185 , 0.04110269248485565  , 0.008541673421859741  , 0.027002424001693726  , -0.008541673421859741  , 0.027002424001693726  ,         33,          4,   0.8787878787878788
      270, H        ,        5, integrated_gradients,             0.9, match_ig_baseline , scientific      , -0.11181676387786865, -0.09604525566101074 , -0.11179858446121216 , -0.12591703236103058 , 0.014100268483161926  ,  0.029871776700019836 , 0.01411844789981842  , 0.01577150821685791   , 1.817941665649414e-05 , 0.01577150821685791    , 1.817941665649414e-05 ,         33,          4,   0.8787878787878788
      270, C        ,        0, gnnexplainer        ,             0.9, match_ig_baseline , scientific      , -0.8327508568763733 , -2.5332274436950684  , -2.1009016036987305  , -0.4850490391254425  , 0.3477018177509308    ,  2.048178404569626    , 1.615852564573288    , 1.700476586818695     , 1.2681507468223572    , 1.700476586818695      , 1.2681507468223572    ,         39,          4,   0.8974358974358975
      270, C        ,        0, integrated_gradients,             0.9, match_ig_baseline , scientific      , -0.8327508568763733 , -4.815109729766846   , -0.9507202506065369  , -0.4850490391254425  , 0.3477018177509308    ,  4.330060690641403    , 0.46567121148109436  , 3.9823588728904724    , 0.11796939373016357   , 3.9823588728904724     , 0.11796939373016357   ,         39,          4,   0.8974358974358975
      270, C        ,        1, gnnexplainer        ,             0.9, match_ig_baseline , scientific      , -3.084488868713379  , -3.790168285369873   , -4.849909782409668   , -2.464503288269043   , 0.6199855804443359    ,  1.32566499710083     , 2.385406494140625    , 0.7056794166564941    , 1.765420913696289     , 0.7056794166564941     , 1.765420913696289     ,         39,          4,   0.8974358974358975
      270, C        ,        1, integrated_gradients,             0.9, match_ig_baseline , scientific      , -3.084488868713379  , -4.548102855682373   , -3.245851993560791   , -2.464503288269043   , 0.6199855804443359    ,  2.08359956741333     , 0.781348705291748    , 1.4636139869689941    , 0.1613631248474121    , 1.4636139869689941     , 0.1613631248474121    ,         39,          4,   0.8974358974358975
      270, C        ,        2, gnnexplainer        ,             0.9, match_ig_baseline , scientific      , -14.785540580749512 , -6.669722080230713   , -13.217713356018066  , -16.523923873901367  , 1.7383832931518555    ,  9.854201793670654    , 3.306210517883301    , 8.115818500518799     , 1.5678272247314453    , 8.115818500518799      , 1.5678272247314453    ,         39,          4,   0.8974358974358975
      270, C        ,        2, integrated_gradients,             0.9, match_ig_baseline , scientific      , -14.785540580749512 , -4.569847106933594   , -15.65235424041748   , -16.523923873901367  , 1.7383832931518555    , 11.954076766967773    , 0.8715696334838867   , 10.215693473815918    , 0.8668136596679688    , 10.215693473815918     , -0.8668136596679688   ,         39,          4,   0.8974358974358975
      270, C        ,        3, gnnexplainer        ,             0.9, match_ig_baseline , scientific      , -3.084531784057617  , -4.782731533050537   , -3.9286093711853027  , -2.4825034141540527  , 0.6020283699035645    ,  2.3002281188964844   , 1.44610595703125     , 1.69819974899292      , 0.8440775871276855    , 1.69819974899292       , 0.8440775871276855    ,         39,          4,   0.8974358974358975
      270, C        ,        3, integrated_gradients,             0.9, match_ig_baseline , scientific      , -3.084531784057617  , -4.54819393157959    , -3.2458815574645996  , -2.4825034141540527  , 0.6020283699035645    ,  2.065690517425537    , 0.7633781433105469   , 1.4636621475219727    , 0.16134977340698242   , 1.4636621475219727     , 0.16134977340698242   ,         39,          4,   0.8974358974358975
