graph_idx,node_type,node_idx,method,sparsity_target,mask_baseline_mode,ig_baseline_mode,pred_orig,pred_drop,pred_keep,target,error_orig,error_drop,error_keep,fid_plus_model,fid_minus_model,fid_plus_error_delta,fid_minus_error_delta,n_features,k_features,actual_sparsity_feat
20,C,1,gnnexplainer,0.9,match_ig_baseline,scientific,-8.444039344787598,-8.944849014282227,-6.532865524291992,-8.147904396057129,0.29613494873046875,0.7969446182250977,1.6150388717651367,0.5008096694946289,1.9111738204956055,0.5008096694946289,1.318903923034668,39,4,0.8974358974358975
20,C,1,integrated_gradients,0.9,match_ig_baseline,scientific,-8.444039344787598,-5.276066303253174,-9.099624633789062,-8.147904396057129,0.29613494873046875,2.871838092803955,0.9517202377319336,3.167973041534424,0.6555852890014648,2.5757031440734863,0.6555852890014648,39,4,0.8974358974358975
20,C,2,gnnexplainer,0.9,match_ig_baseline,scientific,-8.44495677947998,-5.378533363342285,-7.981687068939209,-8.148948669433594,0.2960081100463867,2.7704153060913086,0.16726160049438477,3.0664234161376953,0.4632697105407715,2.474407196044922,-0.12874650955200195,39,4,0.8974358974358975
20,C,2,integrated_gradients,0.9,match_ig_baseline,scientific,-8.44495677947998,-5.2762980461120605,-9.09934139251709,-8.148948669433594,0.2960081100463867,2.872650623321533,0.9503927230834961,3.16865873336792,0.6543846130371094,2.5766425132751465,0.6543846130371094,39,4,0.8974358974358975
20,C,3,gnnexplainer,0.9,match_ig_baseline,scientific,-8.445212364196777,-5.109306812286377,-8.622992515563965,-8.14694881439209,0.2982635498046875,3.037642002105713,0.476043701171875,3.3359055519104004,0.1777801513671875,2.7393784523010254,0.1777801513671875,39,4,0.8974358974358975
20,C,3,integrated_gradients,0.9,match_ig_baseline,scientific,-8.445212364196777,-5.276090621948242,-9.099339485168457,-8.14694881439209,0.2982635498046875,2.8708581924438477,0.9523906707763672,3.169121742248535,0.6541271209716797,2.57259464263916,0.6541271209716797,39,4,0.8974358974358975
20,C,4,gnnexplainer,0.9,match_ig_baseline,scientific,-8.443939208984375,-8.472443580627441,-7.060647487640381,-8.146904945373535,0.29703426361083984,0.32553863525390625,1.0862574577331543,0.028504371643066406,1.3832917213439941,0.028504371643066406,0.7892231941223145,39,4,0.8974358974358975
20,C,4,integrated_gradients,0.9,match_ig_baseline,scientific,-8.443939208984375,-5.276247978210449,-9.099308967590332,-8.146904945373535,0.29703426361083984,2.870656967163086,0.9524040222167969,3.167691230773926,0.655369758605957,2.573622703552246,0.655369758605957,39,4,0.8974358974358975
20,C,5,gnnexplainer,0.9,match_ig_baseline,scientific,-8.444053649902344,-6.038466930389404,-6.5918660163879395,-8.146361351013184,0.29769229888916016,2.1078944206237793,1.5544953346252441,2.4055867195129395,1.8521876335144043,1.8102021217346191,1.256803035736084,39,4,0.8974358974358975
20,C,5,integrated_gradients,0.9,match_ig_baseline,scientific,-8.444053649902344,-5.276237964630127,-9.099274635314941,-8.146361351013184,0.29769229888916016,2.8701233863830566,0.9529132843017578,3.167815685272217,0.6552209854125977,2.5724310874938965,0.6552209854125977,39,4,0.8974358974358975
30,H,0,gnnexplainer,0.9,match_ig_baseline,scientific,-0.0907490998506546,-0.12755855917930603,-0.1056700050830841,-0.12868109345436096,0.03793199360370636,0.0011225342750549316,0.023011088371276855,0.03680945932865143,0.014920905232429504,-0.03680945932865143,-0.014920905232429504,33,4,0.8787878787878788
