graph_idx,compound,target_node_type,node_idx,edge_idx,edge_importance_mean,edge_variance
10,2,C,2,16,0.41165586858987807,0.17829123722635867
10,2,C,2,17,0.7612828388810158,0.11801673325979375
10,2,C,2,18,0.885759150981903,0.0020187799634365433
10,2,C,2,19,0.23032909035682678,0.11962223635119396
10,2,C,2,20,0.8374877452850342,0.0036581955984891583
10,2,C,2,21,0.8083159804344178,0.007916495265782544
10,2,C,2,22,0.5650276616215706,0.17345553508521064
10,2,C,2,23,0.5878791496157646,0.17502730103658676
10,2,C,3,0,0.7540328726172447,0.11738441940988183
10,2,C,3,1,0.7230688877403736,0.11676093399244317
10,2,C,3,2,0.4200965017080307,0.03610546661676164
10,2,C,3,3,0.718562076240778,0.1168850492601693
10,2,C,3,4,0.7241720847785473,0.11635659126178757
10,2,C,3,5,0.7498517125844956,0.12054617686917586
10,2,C,3,6,0.4318320155143738,0.06171597354933915
10,2,C,3,7,0.8911105275154114,4.4661059421571286e-05
10,2,C,3,8,0.5797366499900818,0.17523317335133876
10,2,C,3,9,0.7522222138941288,0.12033220745662754
10,2,C,3,10,0.0,0.0
10,2,C,3,11,0.0,0.0
10,2,C,3,12,0.9262856841087341,4.301548340066574e-05
10,2,C,3,13,0.9201703548431397,2.3353103909187215e-05
10,2,C,3,14,0.8410587549209595,0.0006087117519621187
10,2,C,3,15,0.8173925518989563,0.003320108072007031
10,2,C,3,16,0.41190037280321123,0.1825174264404322
10,2,C,3,17,0.9075212359428406,0.00021047690430776815
10,2,C,3,18,0.9289601683616638,3.075793974090857e-05
10,2,C,3,19,0.23626180365681648,0.11940208752177846
10,2,C,3,20,0.5819345071911812,0.1805591377992674
10,2,C,3,21,0.7425759732723236,0.11704641839137508
10,2,C,3,22,0.7519112467765808,0.0007186306571676937
10,2,C,3,23,0.8431846022605896,0.0020746365554308002
10,2,H,0,0,0.0666371613740921,3.207053807144588e-05
10,2,H,0,1,0.06844009608030319,1.872771438461207e-05
10,2,H,0,2,0.5890246495604515,0.17827184775638671
10,2,H,0,3,0.5870699971914292,0.17866011587469094
10,2,H,0,4,0.0,0.0
10,2,H,0,5,0.41523159518837927,0.18660966569912946
10,2,H,0,6,0.5877974823117256,0.1776020005628985
10,2,H,0,7,0.0,0.0
10,2,H,0,8,0.5841996029019356,0.1801563180710292
10,2,H,0,9,0.5869245678186417,0.18189143807694488
10,2,H,0,10,0.0,0.0
10,2,H,0,11,0.0,0.0
10,2,H,0,12,0.0,0.0
10,2,H,0,13,0.0,0.0
10,2,H,0,14,0.0,0.0
10,2,H,0,15,0.0,0.0
10,2,H,0,16,0.4133244350552559,0.1806327194505443
10,2,H,0,17,0.4154411658644676,0.1764413436735385
10,2,H,0,18,0.4146074324846268,0.17771286327080008
10,2,H,0,19,0.2436894103884697,0.1176178453125349
10,2,H,0,20,0.0,0.0
10,2,H,0,21,0.0,0.0
10,2,H,0,22,0.7601950198411942,0.12009126549906317
10,2,H,0,23,0.23955105990171432,0.11918503369717566
10,2,H,1,0,0.7597214475274086,0.12055969345036661
10,2,H,1,1,0.414917017519474,0.17907119693998197
10,2,H,1,2,0.4129539981484413,0.17821436424191686
10,2,H,1,3,0.5862002685666085,0.17844481274336066
10,2,H,1,4,0.0,0.0
10,2,H,1,5,0.4186146080493927,0.1810121804547562
10,2,H,1,6,0.0703948125243187,7.846463653513602e-06
10,2,H,1,7,0.0,0.0
10,2,H,1,8,0.5872365310788155,0.17918165392870317
10,2,H,1,9,0.5901629805564881,0.18020549605208305
10,2,H,1,10,0.0,0.0
10,2,H,1,11,0.0,0.0
10,2,H,1,12,0.0,0.0
10,2,H,1,13,0.0,0.0
10,2,H,1,14,0.0,0.0
10,2,H,1,15,0.0,0.0
10,2,H,1,16,0.4153426833450794,0.1871506196049229
10,2,H,1,17,0.7597485154867172,0.11868834435322706
10,2,H,1,18,0.9370131134986878,1.3410673462885826e-05
10,2,H,1,19,0.5876209601759911,0.17905806784725503
10,2,H,1,20,0.0,0.0
10,2,H,1,21,0.0,0.0
10,2,H,1,22,0.587721410393715,0.17659785075443607
10,2,H,1,23,0.4103162355720997,0.17984680551542725
10,2,H,2,0,0.5886554315686225,0.17876855659509985
10,2,H,2,1,0.41453387290239335,0.18236621192545638
10,2,H,2,2,0.0,0.0
10,2,H,2,3,0.4161516919732094,0.17998434979032762
10,2,H,2,4,0.2441156342625618,0.11882661253859772
10,2,H,2,5,0.404191979393363,0.18560102187541588
10,2,H,2,6,0.0,0.0
10,2,H,2,7,0.41562954932451246,0.18010779229137547
10,2,H,2,8,0.0,0.0
10,2,H,2,9,0.0,0.0
