graph_idx,node_type,node_idx,method,sparsity_target,mask_baseline_mode,ig_baseline_mode,pred_orig,pred_drop,pred_keep,target,error_orig,error_drop,error_keep,fid_plus_model,fid_minus_model,fid_plus_error_delta,fid_minus_error_delta,n_features,k_features,actual_sparsity_feat,n_features_target,k_features_target,grid_run_id,mask_variant,sparsity_target_requested
620,H,7,gnnexplainer,0.6,match_ig_baseline,scientific,-0.0003616511821746826,-0.08824200928211212,0.027256064116954803,0.0810290277004242,0.08139067888259888,0.16927103698253632,0.05377296358346939,0.08788035809993744,0.027617715299129486,0.08788035809993744,-0.027617715299129486,603,252,0.582089552238806,33,14,run_04_s60_scientific,scientific,0.6
620,H,7,integrated_gradients,0.6,match_ig_baseline,scientific,-0.0003616511821746826,-0.048042476177215576,-0.002527482807636261,0.0810290277004242,0.08139067888259888,0.12907150387763977,0.08355651050806046,0.047680824995040894,0.0021658316254615784,0.047680824995040894,0.0021658316254615784,603,252,0.582089552238806,33,14,run_04_s60_scientific,scientific,0.6
620,H,8,gnnexplainer,0.6,match_ig_baseline,scientific,-0.00035750120878219604,-0.11294189840555191,0.02274560183286667,0.08161692321300507,0.08197442442178726,0.19455882161855698,0.0588713213801384,0.11258439719676971,0.023103103041648865,0.11258439719676971,-0.023103103041648865,603,252,0.582089552238806,33,14,run_04_s60_scientific,scientific,0.6
620,H,8,integrated_gradients,0.6,match_ig_baseline,scientific,-0.00035750120878219604,-0.04499988257884979,-0.003463640809059143,0.08161692321300507,0.08197442442178726,0.12661680579185486,0.08508056402206421,0.044642381370067596,0.003106139600276947,0.044642381370067596,0.003106139600276947,603,252,0.582089552238806,33,14,run_04_s60_scientific,scientific,0.6
620,H,9,gnnexplainer,0.6,match_ig_baseline,scientific,-0.01004878431558609,-0.11453783512115479,0.006546370685100555,0.17055636644363403,0.18060515075922012,0.2850942015647888,0.16400999575853348,0.1044890508055687,0.016595155000686646,0.1044890508055687,-0.016595155000686646,603,252,0.582089552238806,33,14,run_04_s60_scientific,scientific,0.6
620,H,9,integrated_gradients,0.6,match_ig_baseline,scientific,-0.01004878431558609,-0.0485692024230957,-0.009808577597141266,0.17055636644363403,0.18060515075922012,0.21912556886672974,0.1803649440407753,0.03852041810750961,0.00024020671844482422,0.03852041810750961,-0.00024020671844482422,603,252,0.582089552238806,33,14,run_04_s60_scientific,scientific,0.6
620,C,0,gnnexplainer,0.6,match_ig_baseline,scientific,-8.43395709991455,-4.531073093414307,-12.82382869720459,-8.185676574707031,0.24828052520751953,3.6546034812927246,4.638152122497559,3.902884006500244,4.389871597290039,3.406322956085205,4.389871597290039,603,252,0.582089552238806,39,16,run_04_s60_scientific,scientific,0.6
620,C,0,integrated_gradients,0.6,match_ig_baseline,scientific,-8.43395709991455,-4.3844709396362305,-8.389245986938477,-8.185676574707031,0.24828052520751953,3.801205635070801,0.2035694122314453,4.04948616027832,0.04471111297607422,3.5529251098632812,-0.04471111297607422,603,252,0.582089552238806,39,16,run_04_s60_scientific,scientific,0.6
620,C,1,gnnexplainer,0.6,match_ig_baseline,scientific,-8.439017295837402,-3.4874372482299805,-10.82871150970459,-8.185914039611816,0.25310325622558594,4.698476791381836,2.6427974700927734,4.951580047607422,2.3896942138671875,4.44537353515625,2.3896942138671875,603,252,0.582089552238806,39,16,run_04_s60_scientific,scientific,0.6
620,C,1,integrated_gradients,0.6,match_ig_baseline,scientific,-8.439017295837402,-4.378602504730225,-8.396899223327637,-8.185914039611816,0.25310325622558594,3.807311534881592,0.2109851837158203,4.060414791107178,0.042118072509765625,3.554208278656006,-0.042118072509765625,603,252,0.582089552238806,39,16,run_04_s60_scientific,scientific,0.6
620,C,2,gnnexplainer,0.6,match_ig_baseline,scientific,-8.438666343688965,-3.6634774208068848,-13.516131401062012,-8.188501358032227,0.2501649856567383,4.525023937225342,5.327630043029785,4.77518892288208,5.077465057373047,4.2748589515686035,5.077465057373047,603,252,0.582089552238806,39,16,run_04_s60_scientific,scientific,0.6
620,C,2,integrated_gradients,0.6,match_ig_baseline,scientific,-8.438666343688965,-4.378394603729248,-8.39626407623291,-8.188501358032227,0.2501649856567383,3.8101067543029785,0.2077627182006836,4.060271739959717,0.04240226745605469,3.5599417686462402,-0.04240226745605469,603,252,0.582089552238806,39,16,run_04_s60_scientific,scientific,0.6
620,C,3,gnnexplainer,0.6,match_ig_baseline,scientific,-8.43066120147705,-3.4624581336975098,-11.47839069366455,-8.189264297485352,0.24139690399169922,4.726806163787842,3.289126396179199,4.968203067779541,3.0477294921875,4.485409259796143,3.0477294921875,603,252,0.582089552238806,39,16,run_04_s60_scientific,scientific,0.6
620,C,3,integrated_gradients,0.6,match_ig_baseline,scientific,-8.43066120147705,-4.384276390075684,-8.386003494262695,-8.189264297485352,0.24139690399169922,3.804987907409668,0.19673919677734375,4.046384811401367,0.04465770721435547,3.5635910034179688,-0.04465770721435547,603,252,0.582089552238806,39,16,run_04_s60_scientific,scientific,0.6
620,C,4,gnnexplainer,0.6,match_ig_baseline,scientific,-8.43023681640625,-3.83362078666687,-13.157313346862793,-8.187677383422852,0.24255943298339844,4.3540565967559814,4.969635963439941,4.59661602973938,4.727076530456543,4.111497163772583,4.727076530456543,603,252,0.582089552238806,39,16,run_04_s60_scientific,scientific,0.6
620,C,4,integrated_gradients,0.6,match_ig_baseline,scientific,-8.43023681640625,-4.384646892547607,-8.386282920837402,-8.187677383422852,0.24255943298339844,3.803030490875244,0.19860553741455078,4.045589923858643,0.043953895568847656,3.5604710578918457,-0.043953895568847656,603,252,0.582089552238806,39,16,run_04_s60_scientific,scientific,0.6
620,C,5,gnnexplainer,0.6,match_ig_baseline,scientific,-8.442373275756836,-3.8108177185058594,-13.137690544128418,-8.186501502990723,0.2558717727661133,4.375683784484863,4.951189041137695,4.631555557250977,4.695317268371582,4.11981201171875,4.695317268371582,603,252,0.582089552238806,39,16,run_04_s60_scientific,scientific,0.6
620,C,5,integrated_gradients,0.6,match_ig_baseline,scientific,-8.442373275756836,-4.3786301612854,-8.400219917297363,-8.186501502990723,0.2558717727661133,3.8078713417053223,0.21371841430664062,4.0637431144714355,0.042153358459472656,3.551999568939209,-0.042153358459472656,603,252,0.582089552238806,39,16,run_04_s60_scientific,scientific,0.6
620,C,6,gnnexplainer,0.6,match_ig_baseline,scientific,0.4642379879951477,-4.143426418304443,0.635010838508606,1.20413076877594,0.7398927807807922,5.347557187080383,0.569119930267334,4.607664406299591,0.17077285051345825,4.607664406299591,-0.17077285051345825,603,252,0.582089552238806,39,16,run_04_s60_scientific,scientific,0.6
620,C,6,integrated_gradients,0.6,match_ig_baseline,scientific,0.4642379879951477,-3.6173346042633057,0.47385895252227783,1.20413076877594,0.7398927807807922,4.821465373039246,0.7302718162536621,4.081572592258453,0.009620964527130127,4.081572592258453,-0.009620964527130127,603,252,0.582089552238806,39,16,run_04_s60_scientific,scientific,0.6
640,H,0,gnnexplainer,0.6,match_ig_baseline,scientific,-0.21126306056976318,-0.3292185664176941,-0.020470030605793,0.13790667057037354,0.3491697311401367,0.4671252369880676,0.15837670117616653,0.11795550584793091,0.19079302996397018,0.11795550584793091,-0.19079302996397018,735,308,0.5809523809523809,33,14,run_04_s60_scientific,scientific,0.6
640,H,0,integrated_gradients,0.6,match_ig_baseline,scientific,-0.21126306056976318,-0.0973362922668457,-0.21745502948760986,0.13790667057037354,0.3491697311401367,0.23524296283721924,0.3553617000579834,0.11392676830291748,0.00619196891784668,-0.11392676830291748,0.00619196891784668,735,308,0.5809523809523809,33,14,run_04_s60_scientific,scientific,0.6
640,H,1,gnnexplainer,0.6,match_ig_baseline,scientific,-0.21125224232673645,-0.2322845757007599,-0.03618040308356285,0.13790667057037354,0.34915891289711,0.3701912462711334,0.17408707365393639,0.021032333374023438,0.1750718392431736,0.021032333374023438,-0.1750718392431736,735,308,0.5809523809523809,33,14,run_04_s60_scientific,scientific,0.6
640,H,1,integrated_gradients,0.6,match_ig_baseline,scientific,-0.21125224232673645,-0.09734029322862625,-0.21745029091835022,0.13790667057037354,0.34915891289711,0.2352469637989998,0.35535696148872375,0.1139119490981102,0.0061980485916137695,-0.1139119490981102,0.0061980485916137695,735,308,0.5809523809523809,33,14,run_04_s60_scientific,scientific,0.6
640,H,2,gnnexplainer,0.6,match_ig_baseline,scientific,-0.04018162190914154,-0.1535988748073578,-0.002172432839870453,-0.010049479082226753,0.030132142826914787,0.14354939572513103,0.0078770462423563,0.11341725289821625,0.03800918906927109,0.11341725289821625,-0.022255096584558487,735,308,0.5809523809523809,33,14,run_04_s60_scientific,scientific,0.6
640,H,2,integrated_gradients,0.6,match_ig_baseline,scientific,-0.04018162190914154,-0.0715818852186203,-0.0438699871301651,-0.010049479082226753,0.030132142826914787,0.06153240613639355,0.03382050804793835,0.03140026330947876,0.0036883652210235596,0.03140026330947876,0.0036883652210235596,735,308,0.5809523809523809,33,14,run_04_s60_scientific,scientific,0.6
640,H,3,gnnexplainer,0.6,match_ig_baseline,scientific,-0.02698579430580139,-0.13122734427452087,0.0007837861776351929,-0.030795302242040634,0.0038095079362392426,0.10043204203248024,0.03157908841967583,0.10424154996871948,0.027769580483436584,0.096622534096241,0.027769580483436584,735,308,0.5809523809523809,33,14,run_04_s60_scientific,scientific,0.6
640,H,3,integrated_gradients,0.6,match_ig_baseline,scientific,-0.02698579430580139,-0.06591551005840302,-0.02897150069475174,-0.030795302242040634,0.0038095079362392426,0.03512020781636238,0.0018238015472888947,0.038929715752601624,0.001985706388950348,0.03131069988012314,-0.001985706388950348,735,308,0.5809523809523809,33,14,run_04_s60_scientific,scientific,0.6
640,H,4,gnnexplainer,0.6,match_ig_baseline,scientific,-0.029253706336021423,-0.1299949288368225,0.02830236405134201,-0.03988323733210564,0.010629530996084213,0.09011169150471687,0.06818560138344765,0.10074122250080109,0.057556070387363434,0.07948216050863266,0.057556070387363434,735,308,0.5809523809523809,33,14,run_04_s60_scientific,scientific,0.6
640,H,4,integrated_gradients,0.6,match_ig_baseline,scientific,-0.029253706336021423,-0.06384647637605667,-0.034504201263189316,-0.03988323733210564,0.010629530996084213,0.023963239043951035,0.005379036068916321,0.03459277004003525,0.0052504949271678925,0.013333708047866821,-0.0052504949271678925,735,308,0.5809523809523809,33,14,run_04_s60_scientific,scientific,0.6
640,H,5,gnnexplainer,0.6,match_ig_baseline,scientific,-0.07945401221513748,-0.1621996909379959,-0.011101555079221725,-0.08353185653686523,0.004077844321727753,0.07866783440113068,0.07243030145764351,0.08274567872285843,0.06835245713591576,0.07458999007940292,0.06835245713591576,735,308,0.5809523809523809,33,14,run_04_s60_scientific,scientific,0.6
640,H,5,integrated_gradients,0.6,match_ig_baseline,scientific,-0.07945401221513748,-0.09872078895568848,-0.07984422147274017,-0.08353185653686523,0.004077844321727753,0.015188932418823242,0.003687635064125061,0.019266776740550995,0.00039020925760269165,0.01111108809709549,-0.00039020925760269165,735,308,0.5809523809523809,33,14,run_04_s60_scientific,scientific,0.6
640,H,6,gnnexplainer,0.6,match_ig_baseline,scientific,-0.11835552006959915,-0.09260424226522446,-0.11018580198287964,-0.10661061108112335,0.0117449089884758,0.014006368815898895,0.0035751909017562866,0.025751277804374695,0.008169718086719513,0.0022614598274230957,-0.008169718086719513,735,308,0.5809523809523809,33,14,run_04_s60_scientific,scientific,0.6
640,H,6,integrated_gradients,0.6,match_ig_baseline,scientific,-0.11835552006959915,-0.08797074854373932,-0.12360827624797821,-0.10661061108112335,0.0117449089884758,0.018639862537384033,0.01699766516685486,0.030384771525859833,0.005252756178379059,0.006894953548908234,0.005252756178379059,735,308,0.5809523809523809,33,14,run_04_s60_scientific,scientific,0.6
640,H,7,gnnexplainer,0.6,match_ig_baseline,scientific,-0.06900552660226822,-0.16963112354278564,-0.009252253919839859,-0.07117222994565964,0.0021667033433914185,0.09845889359712601,0.06191997602581978,0.10062559694051743,0.05975327268242836,0.09629219025373459,0.05975327268242836,735,308,0.5809523809523809,33,14,run_04_s60_scientific,scientific,0.6
640,H,7,integrated_gradients,0.6,match_ig_baseline,scientific,-0.06900552660226822,-0.08538084477186203,-0.06927470862865448,-0.07117222994565964,0.0021667033433914185,0.014208614826202393,0.0018975213170051575,0.01637531816959381,0.000269182026386261,0.012041911482810974,-0.000269182026386261,735,308,0.5809523809523809,33,14,run_04_s60_scientific,scientific,0.6
640,H,8,gnnexplainer,0.6,match_ig_baseline,scientific,-0.10110029578208923,-0.07276882231235504,-0.17043137550354004,-0.12511934340000153,0.024019047617912292,0.052350521087646484,0.04531203210353851,0.028331473469734192,0.0693310797214508,0.028331473469734192,0.02129298448562622,735,308,0.5809523809523809,33,14,run_04_s60_scientific,scientific,0.6
640,H,8,integrated_gradients,0.6,match_ig_baseline,scientific,-0.10110029578208923,-0.09374221414327621,-0.10271305590867996,-0.12511934340000153,0.024019047617912292,0.03137712925672531,0.022406287491321564,0.007358081638813019,0.0016127601265907288,0.007358081638813019,-0.0016127601265907288,735,308,0.5809523809523809,33,14,run_04_s60_scientific,scientific,0.6
640,H,9,gnnexplainer,0.6,match_ig_baseline,scientific,-0.07945292443037033,-0.13341791927814484,-0.035897091031074524,-0.08353185653686523,0.0040789321064949036,0.0498860627412796,0.04763476550579071,0.053964994847774506,0.04355583339929581,0.0458071306347847,0.04355583339929581,735,308,0.5809523809523809,33,14,run_04_s60_scientific,scientific,0.6
640,H,9,integrated_gradients,0.6,match_ig_baseline,scientific,-0.07945292443037033,-0.09872128814458847,-0.07984273135662079,-0.08353185653686523,0.0040789321064949036,0.015189431607723236,0.003689125180244446,0.01926836371421814,0.00038980692625045776,0.011110499501228333,-0.00038980692625045776,735,308,0.5809523809523809,33,14,run_04_s60_scientific,scientific,0.6
640,H,10,gnnexplainer,0.6,match_ig_baseline,scientific,-0.11835354566574097,-0.05080264434218407,-0.15197497606277466,-0.10661061108112335,0.011742934584617615,0.055807966738939285,0.045364364981651306,0.0675509013235569,0.03362143039703369,0.04406503215432167,0.03362143039703369,735,308,0.5809523809523809,33,14,run_04_s60_scientific,scientific,0.6
640,H,10,integrated_gradients,0.6,match_ig_baseline,scientific,-0.11835354566574097,-0.08797048777341843,-0.12360590696334839,-0.10661061108112335,0.011742934584617615,0.018640123307704926,0.016995295882225037,0.03038305789232254,0.005252361297607422,0.006897188723087311,0.005252361297607422,735,308,0.5809523809523809,33,14,run_04_s60_scientific,scientific,0.6
640,H,11,gnnexplainer,0.6,match_ig_baseline,scientific,-0.04018741473555565,-0.13689598441123962,-0.004473745822906494,-0.010049479082226753,0.030137935653328896,0.12684650532901287,0.005575733259320259,0.09670856967568398,0.035713668912649155,0.09670856967568398,-0.024562202394008636,735,308,0.5809523809523809,33,14,run_04_s60_scientific,scientific,0.6
640,H,11,integrated_gradients,0.6,match_ig_baseline,scientific,-0.04018741473555565,-0.07158198207616806,-0.04387395456433296,-0.010049479082226753,0.030137935653328896,0.06153250299394131,0.03382447548210621,0.03139456734061241,0.0036865398287773132,0.03139456734061241,0.0036865398287773132,735,308,0.5809523809523809,33,14,run_04_s60_scientific,scientific,0.6
640,H,12,gnnexplainer,0.6,match_ig_baseline,scientific,-0.029250383377075195,-0.14787109196186066,0.03473401814699173,-0.04088323935866356,0.011632855981588364,0.1069878526031971,0.07561725750565529,0.11862070858478546,0.06398440152406693,0.09535499662160873,0.06398440152406693,735,308,0.5809523809523809,33,14,run_04_s60_scientific,scientific,0.6
640,H,12,integrated_gradients,0.6,match_ig_baseline,scientific,-0.029250383377075195,-0.06370808184146881,-0.03330160304903984,-0.04088323935866356,0.011632855981588364,0.022824842482805252,0.007581636309623718,0.034457698464393616,0.004051219671964645,0.011191986501216888,-0.004051219671964645,735,308,0.5809523809523809,33,14,run_04_s60_scientific,scientific,0.6
640,H,13,gnnexplainer,0.6,match_ig_baseline,scientific,-0.026982992887496948,-0.1532292366027832,0.01384279876947403,-0.030795302242040634,0.003812309354543686,0.12243393436074257,0.044638101011514664,0.12624624371528625,0.04082579165697098,0.11862162500619888,0.04082579165697098,735,308,0.5809523809523809,33,14,run_04_s60_scientific,scientific,0.6
640,H,13,integrated_gradients,0.6,match_ig_baseline,scientific,-0.026982992887496948,-0.06591580808162689,-0.028966233134269714,-0.030795302242040634,0.003812309354543686,0.03512050583958626,0.0018290691077709198,0.038932815194129944,0.001983240246772766,0.03130819648504257,-0.001983240246772766,735,308,0.5809523809523809,33,14,run_04_s60_scientific,scientific,0.6
640,C,0,gnnexplainer,0.6,match_ig_baseline,scientific,-7.860611915588379,-2.4781274795532227,-14.121752738952637,-8.271045684814453,0.4104337692260742,5.7929182052612305,5.850707054138184,5.382484436035156,6.261140823364258,5.382484436035156,5.440273284912109,735,308,0.5809523809523809,39,16,run_04_s60_scientific,scientific,0.6
640,C,0,integrated_gradients,0.6,match_ig_baseline,scientific,-7.860611915588379,-4.066093444824219,-8.419307708740234,-8.271045684814453,0.4104337692260742,4.204952239990234,0.14826202392578125,3.79451847076416,0.5586957931518555,3.79451847076416,-0.26217174530029297,735,308,0.5809523809523809,39,16,run_04_s60_scientific,scientific,0.6
640,C,1,gnnexplainer,0.6,match_ig_baseline,scientific,-7.8596673011779785,-2.3398942947387695,-13.414233207702637,-8.270045280456543,0.41037797927856445,5.930150985717773,5.144187927246094,5.519773006439209,5.554565906524658,5.519773006439209,4.733809947967529,735,308,0.5809523809523809,39,16,run_04_s60_scientific,scientific,0.6
640,C,1,integrated_gradients,0.6,match_ig_baseline,scientific,-7.8596673011779785,-4.0661211013793945,-8.418634414672852,-8.270045280456543,0.41037797927856445,4.203924179077148,0.1485891342163086,3.793546199798584,0.558967113494873,3.793546199798584,-0.26178884506225586,735,308,0.5809523809523809,39,16,run_04_s60_scientific,scientific,0.6
640,C,2,gnnexplainer,0.6,match_ig_baseline,scientific,-0.4793398380279541,-5.47937536239624,0.16907064616680145,-0.608948290348053,0.12960845232009888,4.870427072048187,0.7780189365148544,5.000035524368286,0.6484104841947556,4.740818619728088,0.6484104841947556,735,308,0.5809523809523809,39,16,run_04_s60_scientific,scientific,0.6
640,C,2,integrated_gradients,0.6,match_ig_baseline,scientific,-0.4793398380279541,-4.006007194519043,-0.5832008719444275,-0.608948290348053,0.12960845232009888,3.39705890417099,0.02574741840362549,3.526667356491089,0.10386103391647339,3.267450451850891,-0.10386103391647339,735,308,0.5809523809523809,39,16,run_04_s60_scientific,scientific,0.6
640,C,3,gnnexplainer,0.6,match_ig_baseline,scientific,-1.0577682256698608,-5.167235851287842,-0.8516964316368103,-1.4114946126937866,0.3537263870239258,3.755741238594055,0.5597981810569763,4.109467625617981,0.20607179403305054,3.4020148515701294,0.20607179403305054,735,308,0.5809523809523809,39,16,run_04_s60_scientific,scientific,0.6
640,C,3,integrated_gradients,0.6,match_ig_baseline,scientific,-1.0577682256698608,-4.494818210601807,-1.1597570180892944,-1.4114946126937866,0.3537263870239258,3.08332359790802,0.2517375946044922,3.437049984931946,0.1019887924194336,2.7295972108840942,-0.1019887924194336,735,308,0.5809523809523809,39,16,run_04_s60_scientific,scientific,0.6
640,C,4,gnnexplainer,0.6,match_ig_baseline,scientific,-1.6062666177749634,-6.316375732421875,-1.6048412322998047,-2.1460978984832764,0.539831280708313,4.170277833938599,0.5412566661834717,4.710109114646912,0.0014253854751586914,3.6304465532302856,0.0014253854751586914,735,308,0.5809523809523809,39,16,run_04_s60_scientific,scientific,0.6
640,C,4,integrated_gradients,0.6,match_ig_baseline,scientific,-1.6062666177749634,-4.435057163238525,-1.6372710466384888,-2.1460978984832764,0.539831280708313,2.288959264755249,0.5088268518447876,2.828790545463562,0.03100442886352539,1.749127984046936,-0.03100442886352539,735,308,0.5809523809523809,39,16,run_04_s60_scientific,scientific,0.6
640,C,5,gnnexplainer,0.6,match_ig_baseline,scientific,-1.0578246116638184,-4.9905900955200195,-0.6074368953704834,-1.4114511013031006,0.3536264896392822,3.579138994216919,0.8040142059326172,3.932765483856201,0.45038771629333496,3.2255125045776367,0.45038771629333496,735,308,0.5809523809523809,39,16,run_04_s60_scientific,scientific,0.6
640,C,5,integrated_gradients,0.6,match_ig_baseline,scientific,-1.0578246116638184,-4.4948039054870605,-1.1597785949707031,-1.4114511013031006,0.3536264896392822,3.08335280418396,0.25167250633239746,3.436979293823242,0.10195398330688477,2.7297263145446777,-0.10195398330688477,735,308,0.5809523809523809,39,16,run_04_s60_scientific,scientific,0.6
640,C,6,gnnexplainer,0.6,match_ig_baseline,scientific,-0.47932881116867065,-5.509622097015381,0.09142403304576874,-0.6109034419059753,0.1315746307373047,4.8987186551094055,0.7023274749517441,5.03029328584671,0.5707528442144394,4.767144024372101,0.5707528442144394,735,308,0.5809523809523809,39,16,run_04_s60_scientific,scientific,0.6
640,C,6,integrated_gradients,0.6,match_ig_baseline,scientific,-0.47932881116867065,-4.068695068359375,-0.5511140823364258,-0.6109034419059753,0.1315746307373047,3.4577916264533997,0.05978935956954956,3.5893662571907043,0.07178527116775513,3.326216995716095,-0.07178527116775513,735,308,0.5809523809523809,39,16,run_04_s60_scientific,scientific,0.6
650,H,0,gnnexplainer,0.6,match_ig_baseline,scientific,-0.034940771758556366,-0.11823424696922302,-0.0029555633664131165,-0.047470711171627045,0.012529939413070679,0.07076353579759598,0.04451514780521393,0.08329347521066666,0.03198520839214325,0.0582335963845253,0.03198520839214325,762,320,0.5800524934383202,33,14,run_04_s60_scientific,scientific,0.6
650,H,0,integrated_gradients,0.6,match_ig_baseline,scientific,-0.034940771758556366,-0.06488113850355148,-0.036743052303791046,-0.047470711171627045,0.012529939413070679,0.01741042733192444,0.010727658867835999,0.029940366744995117,0.0018022805452346802,0.00488048791885376,-0.0018022805452346802,762,320,0.5800524934383202,33,14,run_04_s60_scientific,scientific,0.6
650,H,1,gnnexplainer,0.6,match_ig_baseline,scientific,-0.06100916862487793,-0.15994611382484436,-0.00846458226442337,-0.0373387411236763,0.02367042750120163,0.12260737270116806,0.02887415885925293,0.09893694519996643,0.05254458636045456,0.09893694519996643,0.0052037313580513,762,320,0.5800524934383202,33,14,run_04_s60_scientific,scientific,0.6
650,H,1,integrated_gradients,0.6,match_ig_baseline,scientific,-0.06100916862487793,-0.06407169997692108,-0.058802492916584015,-0.0373387411236763,0.02367042750120163,0.02673295885324478,0.021463751792907715,0.003062531352043152,0.002206675708293915,0.003062531352043152,-0.002206675708293915,762,320,0.5800524934383202,33,14,run_04_s60_scientific,scientific,0.6
650,H,2,gnnexplainer,0.6,match_ig_baseline,scientific,-0.024738125503063202,-0.13537204265594482,0.009164154529571533,-0.021102281287312508,0.0036358442157506943,0.11426976136863232,0.03026643581688404,0.11063391715288162,0.033902280032634735,0.11063391715288162,0.026630591601133347,762,320,0.5800524934383202,33,14,run_04_s60_scientific,scientific,0.6
650,H,2,integrated_gradients,0.6,match_ig_baseline,scientific,-0.024738125503063202,-0.06491513550281525,-0.027907177805900574,-0.021102281287312508,0.0036358442157506943,0.04381285421550274,0.006804896518588066,0.040177009999752045,0.003169052302837372,0.040177009999752045,0.003169052302837372,762,320,0.5800524934383202,33,14,run_04_s60_scientific,scientific,0.6
650,H,3,gnnexplainer,0.6,match_ig_baseline,scientific,-0.10827633738517761,-0.05493653193116188,-0.0961398184299469,-0.09628623723983765,0.011990100145339966,0.041349705308675766,0.00014641880989074707,0.05333980545401573,0.012136518955230713,0.0293596051633358,-0.011843681335449219,762,320,0.5800524934383202,33,14,run_04_s60_scientific,scientific,0.6
650,H,3,integrated_gradients,0.6,match_ig_baseline,scientific,-0.10827633738517761,-0.08716267347335815,-0.1063806563615799,-0.09628623723983765,0.011990100145339966,0.009123563766479492,0.010094419121742249,0.021113663911819458,0.0018956810235977173,-0.0028665363788604736,-0.0018956810235977173,762,320,0.5800524934383202,33,14,run_04_s60_scientific,scientific,0.6
650,H,4,gnnexplainer,0.6,match_ig_baseline,scientific,-0.05421527847647667,-0.0463646799325943,-0.12150447070598602,-0.1060146912932396,0.051799412816762924,0.059650011360645294,0.01548977941274643,0.00785059854388237,0.06728919222950935,0.00785059854388237,-0.036309633404016495,762,320,0.5800524934383202,33,14,run_04_s60_scientific,scientific,0.6
650,H,4,integrated_gradients,0.6,match_ig_baseline,scientific,-0.05421527847647667,-0.08099633455276489,-0.05540640279650688,-0.1060146912932396,0.051799412816762924,0.0250183567404747,0.05060828849673271,0.026781056076288223,0.0011911243200302124,-0.026781056076288223,-0.0011911243200302124,762,320,0.5800524934383202,33,14,run_04_s60_scientific,scientific,0.6
650,H,5,gnnexplainer,0.6,match_ig_baseline,scientific,-0.0340970978140831,-0.11305365711450577,-0.011024583131074905,-0.045926790684461594,0.011829692870378494,0.06712686643004417,0.03490220755338669,0.07895655930042267,0.023072514683008194,0.05529717355966568,0.023072514683008194,762,320,0.5800524934383202,33,14,run_04_s60_scientific,scientific,0.6
650,H,5,integrated_gradients,0.6,match_ig_baseline,scientific,-0.0340970978140831,-0.0644310861825943,-0.03534173220396042,-0.045926790684461594,0.011829692870378494,0.018504295498132706,0.010585058480501175,0.0303339883685112,0.0012446343898773193,0.006674602627754211,-0.0012446343898773193,762,320,0.5800524934383202,33,14,run_04_s60_scientific,scientific,0.6
650,H,6,gnnexplainer,0.6,match_ig_baseline,scientific,-0.023676138371229172,-0.1212073341012001,0.012931562960147858,-0.01910228095948696,0.00457385741174221,0.10210505314171314,0.03203384391963482,0.09753119572997093,0.03660770133137703,0.09753119572997093,0.02745998650789261,762,320,0.5800524934383202,33,14,run_04_s60_scientific,scientific,0.6
650,H,6,integrated_gradients,0.6,match_ig_baseline,scientific,-0.023676138371229172,-0.0684720054268837,-0.024917297065258026,-0.01910228095948696,0.00457385741174221,0.049369724467396736,0.005815016105771065,0.044795867055654526,0.0012411586940288544,0.044795867055654526,0.0012411586940288544,762,320,0.5800524934383202,33,14,run_04_s60_scientific,scientific,0.6
650,H,7,gnnexplainer,0.6,match_ig_baseline,scientific,-0.05934511870145798,-0.1741901934146881,-0.007708586752414703,-0.03475097194314003,0.024594146758317947,0.13943922147154808,0.027042385190725327,0.11484507471323013,0.051636531949043274,0.11484507471323013,0.002448238432407379,762,320,0.5800524934383202,33,14,run_04_s60_scientific,scientific,0.6
650,H,7,integrated_gradients,0.6,match_ig_baseline,scientific,-0.05934511870145798,-0.064056396484375,-0.05666717514395714,-0.03475097194314003,0.024594146758317947,0.02930542454123497,0.021916203200817108,0.004711277782917023,0.0026779435575008392,0.004711277782917023,-0.0026779435575008392,762,320,0.5800524934383202,33,14,run_04_s60_scientific,scientific,0.6
650,H,8,gnnexplainer,0.6,match_ig_baseline,scientific,-0.03394071012735367,-0.09394699335098267,-0.009766846895217896,-0.04692678898572922,0.01298607885837555,0.04702020436525345,0.03715994209051132,0.060006283223629,0.024173863232135773,0.0340341255068779,0.024173863232135773,762,320,0.5800524934383202,33,14,run_04_s60_scientific,scientific,0.6
650,H,8,integrated_gradients,0.6,match_ig_baseline,scientific,-0.03394071012735367,-0.06606225669384003,-0.03539590165019035,-0.04692678898572922,0.01298607885837555,0.01913546770811081,0.011530887335538864,0.03212154656648636,0.0014551915228366852,0.00614938884973526,-0.0014551915228366852,762,320,0.5800524934383202,33,14,run_04_s60_scientific,scientific,0.6
650,H,9,gnnexplainer,0.6,match_ig_baseline,scientific,-0.05895303934812546,-0.13743087649345398,-0.006130088120698929,-0.03479496389627457,0.02415807545185089,0.10263591259717941,0.028664875775575638,0.07847783714532852,0.05282295122742653,0.07847783714532852,0.004506800323724747,762,320,0.5800524934383202,33,14,run_04_s60_scientific,scientific,0.6
